id,municipio,tipo,establecimiento,telefono,subregion,created_at
1401,Nechí,Hotel,Hotel Principal Nechí 1,3019348306,,2026-09-07 22:46:08.780756+00
1402,Nechí,Restaurante,Restaurante Nechí,30000000,,2026-09-07 22:46:08.780756+00
1403,Nechí,Restaurante,Restaurante Típico Nechí 1,3134359451,,2026-09-07 22:46:08.780756+00
1404,Nechí,Restaurante,Restaurante Típico Nechí 2,3212086672,,2026-09-07 22:46:08.780756+00
1405,Nechí,Restaurante,Restaurante Típico Nechí 3,3203424008,,2026-09-07 22:46:08.780756+00
1406,,,,,,2026-09-07 22:46:08.780756+00
1407,Tarazá,Hotel,Hospedaje Tarazá 2,3129000727,,2026-09-07 22:46:08.780756+00
1408,Tarazá,Hotel,Hospedaje Tarazá 3,3127351947,,2026-09-07 22:46:08.780756+00
1409,Tarazá,Hotel,Hospedaje Tarazá 4,3131260862,,2026-09-07 22:46:08.780756+00
1410,Tarazá,Hotel,Hotel Principal Tarazá 1,3016281483,,2026-09-07 22:46:08.780756+00
1411,Tarazá,Hotel,Hotel Tarazá Local,60400000,,2026-09-07 22:46:08.780756+00
1412,Tarazá,Restaurante,Restaurante Tarazá,30000000,,2026-09-07 22:46:08.780756+00
1413,Tarazá,Restaurante,Restaurante Típico Tarazá 1,3214254538,,2026-09-07 22:46:08.780756+00
1414,Tarazá,Restaurante,Restaurante Típico Tarazá 2,3005915572,,2026-09-07 22:46:08.780756+00
1415,Tarazá,Restaurante,Restaurante Típico Tarazá 3,3141057625,,2026-09-07 22:46:08.780756+00
1416,,,,,,2026-09-07 22:46:08.780756+00
1417,Zaragoza,Hotel,Hotel Boutique Zaragoza,3123485768,,2026-09-07 22:46:08.780756+00
1418,Zaragoza,Hotel,Hotel Colonial Zaragoza,31045678,,2026-09-07 22:46:08.780756+00
1419,Zaragoza,Hotel,Hotel Colonial Zaragoza,3144244434,,2026-09-07 22:46:08.780756+00
1420,Zaragoza,Hotel,Hotel Plaza Zaragoza,3003621983,,2026-09-07 22:46:08.780756+00
1421,Zaragoza,Hotel,Hotel Real,3112345678,,2026-09-07 22:46:08.780756+00
1422,Zaragoza,Hotel,Hotel Real Zaragoza,3137265753,,2026-09-07 22:46:08.780756+00
1423,Zaragoza,Restaurante,Asados Típicos,31345678,,2026-09-07 22:46:08.780756+00
1424,Zaragoza,Restaurante,Restaurante El Mirador de Zaragoza,31299718,,2026-09-07 22:46:08.780756+00
1425,Zaragoza,Restaurante,Restaurante El Rincón,3123456789,,2026-09-07 22:46:08.780756+00
1426,Zaragoza,Restaurante,Restaurante La Casona de Zaragoza,3108875772,,2026-09-07 22:46:08.780756+00
1427,Zaragoza,Restaurante,Restaurante Tradición de Zaragoza,3007793627,,2026-09-07 22:46:08.780756+00
1428,,,,,,2026-09-07 22:46:08.780756+00
1429,Caracolí,Hotel,Hospedaje Caracolí 2,31464694,,2026-09-07 22:46:08.780756+00
1430,Caracolí,Hotel,Hospedaje Caracolí 3,3116216716,,2026-09-07 22:46:08.780756+00
1431,Caracolí,Hotel,Hospedaje Caracolí 4,32192649,,2026-09-07 22:46:08.780756+00
1432,Caracolí,Hotel,Hotel Caracolí Local,60400000,,2026-09-07 22:46:08.780756+00
1433,Caracolí,Hotel,Hotel Caracolí Plaza,3126157048,,2026-09-07 22:46:08.780756+00
1434,Caracolí,Hotel,Hotel Principal Caracolí 1,3006336062,,2026-09-07 22:46:08.780756+00
1435,Caracolí,Restaurante,Restaurante Caracolí,30000000,,2026-09-07 22:46:08.780756+00
1436,Caracolí,Restaurante,Restaurante Típico Caracolí 1,3135422596,,2026-09-07 22:46:08.780756+00
1437,Caracolí,Restaurante,Restaurante Típico Caracolí 2,3019333788,,2026-09-07 22:46:08.780756+00
1438,Caracolí,Restaurante,Restaurante Típico Caracolí 3,31039806,,2026-09-07 22:46:08.780756+00
1439,,,,,,2026-09-07 22:46:08.780756+00
1440,Maceo,Hotel,Hotel Boutique Maceo,3137422902,,2026-09-07 22:46:08.780756+00
1441,Maceo,Hotel,Hotel Colonial Maceo,3131951733,,2026-09-07 22:46:08.780756+00
1442,Maceo,Hotel,Hotel El Encanto Maceo,3127835421,,2026-09-07 22:46:08.780756+00
1443,Maceo,Hotel,Hotel Maceo Local,60400000,,2026-09-07 22:46:08.780756+00
1444,Maceo,Hotel,Hotel Plaza Maceo,3115745079,,2026-09-07 22:46:08.780756+00
1445,Maceo,Hotel,Hotel Real Maceo,3219282938,,2026-09-07 22:46:08.780756+00
1446,Maceo,Restaurante,Restaurante El Mirador de Maceo,3122305535,,2026-09-07 22:46:08.780756+00
1447,Maceo,Restaurante,Restaurante La Casona de Maceo,3211520257,,2026-09-07 22:46:08.780756+00
1448,Maceo,Restaurante,Restaurante Maceo,30000000,,2026-09-07 22:46:08.780756+00
1449,Maceo,Restaurante,Restaurante Tradición de Maceo,3019696212,,2026-09-07 22:46:08.780756+00
1450,,,,,,2026-09-07 22:46:08.780756+00
1451,Puerto Berrío,Hotel,Casa Hotel La Mansión,3114602723,,2026-09-07 22:46:08.780756+00
1452,Puerto Berrío,Hotel,Hotel Boutique Puerto Berrío,3101803383,,2026-09-07 22:46:08.780756+00
1453,Puerto Berrío,Hotel,Hotel Caribe,3112345678,,2026-09-07 22:46:08.780756+00
1454,Puerto Berrío,Hotel,Hotel Colonial Puerto Berrío,3115381659,,2026-09-07 22:46:08.780756+00
1455,Puerto Berrío,Hotel,Hotel Magdalena,6048321122,,2026-09-07 22:46:08.780756+00
1456,Puerto Berrío,Hotel,Hotel Plaza Puerto Berrío,3142095813,,2026-09-07 22:46:08.780756+00
1457,Puerto Berrío,Hotel,Hotel Puerto Berrío,3147787061,,2026-09-07 22:46:08.780756+00
1458,Puerto Berrío,Hotel,Hotel Real Puerto Berrío,3104740432,,2026-09-07 22:46:08.780756+00
1459,Puerto Berrío,Hotel,Hotel Río Tour's,3137900492,,2026-09-07 22:46:08.780756+00
1460,Puerto Berrío,Hotel,Hotel Semillas de Paz,3109876543,,2026-09-07 22:46:08.780756+00
1461,Puerto Berrío,Restaurante,Asados de la Estación,3135678901,,2026-09-07 22:46:08.780756+00
1462,Puerto Berrío,Restaurante,Restaurante El Mirador de Puerto Berrío,3012338597,,2026-09-07 22:46:08.780756+00
1463,Puerto Berrío,Restaurante,Restaurante El Pescador,31245678,,2026-09-07 22:46:08.780756+00
1464,Puerto Berrío,Restaurante,Restaurante La Casona de Puerto Berrío,3204249438,,2026-09-07 22:46:08.780756+00
1465,Puerto Berrío,Restaurante,Restaurante Tradición de Puerto Berrío,3214320051,,2026-09-07 22:46:08.780756+00
1466,Puerto Berrío,Restaurante,Sabor Ribereño,3005678901,,2026-09-07 22:46:08.780756+00
1467,,,,,,2026-09-07 22:46:08.780756+00
1468,Puerto Nare,Hotel,Hospedaje Puerto Nare 2,3208881895,,2026-09-07 22:46:08.780756+00
1469,Puerto Nare,Hotel,Hospedaje Puerto Nare 3,3205839755,,2026-09-07 22:46:08.780756+00
1470,Puerto Nare,Hotel,Hospedaje Puerto Nare 4,3128431896,,2026-09-07 22:46:08.780756+00
1471,Puerto Nare,Hotel,Hostal del Río,3112345678,,2026-09-07 22:46:08.780756+00
1472,Puerto Nare,Hotel,Hotel Dianne,3108357622,,2026-09-07 22:46:08.780756+00
1473,Puerto Nare,Hotel,Hotel Nare Real,31045678,,2026-09-07 22:46:08.780756+00
1474,Puerto Nare,Hotel,Hotel Plaza Nare,3136025602,,2026-09-07 22:46:08.780756+00
1475,Puerto Nare,Hotel,Hotel Principal Puerto Nare 1,3142569022,,2026-09-07 22:46:08.780756+00
1476,Puerto Nare,Restaurante,Asados Nare,31345678,,2026-09-07 22:46:08.780756+00
1477,Puerto Nare,Restaurante,Restaurante El Saborcito,3123456789,,2026-09-07 22:46:08.780756+00
1478,Puerto Nare,Restaurante,Restaurante Típico Puerto Nare 1,3111908871,,2026-09-07 22:46:08.780756+00
1479,Puerto Nare,Restaurante,Restaurante Típico Puerto Nare 2,3127396609,,2026-09-07 22:46:08.780756+00
1480,Puerto Nare,Restaurante,Restaurante Típico Puerto Nare 3,3207614738,,2026-09-07 22:46:08.780756+00
1481,,,,,,2026-09-07 22:46:08.780756+00
1482,Puerto Triunfo,Hotel,Hotel Aldea Plaza (Doradal),6048351234,,2026-09-07 22:46:08.780756+00
1483,Puerto Triunfo,Hotel,Hotel Boutique Puerto Triunfo,3002916068,,2026-09-07 22:46:08.780756+00
1484,Puerto Triunfo,Hotel,Hotel Colonial Puerto Triunfo,3128742438,,2026-09-07 22:46:08.780756+00
1485,Puerto Triunfo,Hotel,Hotel Doradal Real,3112345678,,2026-09-07 22:46:08.780756+00
1486,Puerto Triunfo,Hotel,Hotel Las Heliconias,31045678,,2026-09-07 22:46:08.780756+00
1487,Puerto Triunfo,Hotel,Hotel Mónaco Real,32185524,,2026-09-07 22:46:08.780756+00
1488,Puerto Triunfo,Hotel,Hotel Plaza Puerto Triunfo,3116258949,,2026-09-07 22:46:08.780756+00
1489,Puerto Triunfo,Hotel,Hotel Real Puerto Triunfo,3104462745,,2026-09-07 22:46:08.780756+00
1490,Puerto Triunfo,Hotel,Hotel Sensación Doradal,3105014565,,2026-09-07 22:46:08.780756+00
1491,Puerto Triunfo,Restaurante,Asados del Río,31345678,,2026-09-07 22:46:08.780756+00
1492,Puerto Triunfo,Restaurante,Café Santorini (Doradal),30045678,,2026-09-07 22:46:08.780756+00
1493,Puerto Triunfo,Restaurante,Restaurante El Mirador de Puerto Triunfo,3217936138,,2026-09-07 22:46:08.780756+00
1494,Puerto Triunfo,Restaurante,Restaurante La Cabaña,3123456789,,2026-09-07 22:46:08.780756+00
1495,Puerto Triunfo,Restaurante,Restaurante La Casona de Puerto Triunfo,3201819016,,2026-09-07 22:46:08.780756+00
1496,Puerto Triunfo,Restaurante,Restaurante Tradición de Puerto Triunfo,3017894537,,2026-09-07 22:46:08.780756+00
1497,,,,,,2026-09-07 22:46:08.780756+00
1498,Yondó,Hotel,Hospedaje Yondó 2,3219406902,,2026-09-07 22:46:08.780756+00
1499,Yondó,Hotel,Hospedaje Yondó 3,3015315862,,2026-09-07 22:46:08.780756+00
1500,Yondó,Hotel,Hospedaje Yondó 4,3011911491,,2026-09-07 22:46:08.780756+00
1501,Yondó,Hotel,Hotel Principal Yondó 1,3013691839,,2026-09-07 22:46:08.780756+00
1502,Yondó,Hotel,Hotel Puerto del Sol,3135472864,,2026-09-07 22:46:08.780756+00
1503,Yondó,Hotel,Hotel Yondó Local,60400000,,2026-09-07 22:46:08.780756+00
1504,Yondó,Restaurante,Restaurante Típico Yondó 1,3114257565,,2026-09-07 22:46:08.780756+00
1505,Yondó,Restaurante,Restaurante Típico Yondó 2,3133585303,,2026-09-07 22:46:08.780756+00
1506,Yondó,Restaurante,Restaurante Típico Yondó 3,3148750886,,2026-09-07 22:46:08.780756+00
1507,Yondó,Restaurante,Restaurante Yondó,30000000,,2026-09-07 22:46:08.780756+00
